"","hh_id","plot_id","fertilizer","application_time","application_amount"
"89948",866735,308797,"npk",0,308797
"89949",502292,100842,"npk",0,100842
"89950",992714,145293,"npk",0,145293
"89951",416949,926685,"npk",0,926685
"89952",790890,592097,"npk",0,592097
"89953",182815,875855,"npk",0,875855
"89954",819417,108196,"npk",0,108196
"89955",206528,826935,"npk",0,826935
"89956",824560,874390,"npk",0,874390
"89957",157137,427804,"npk",0,427804
"89958",838326,675995,"npk",0,675995
"89959",804497,361218,"npk",0,361218
"89960",867864,625536,"npk",0,625536
"89961",933303,832485,"npk",0,832485
"89962",662962,454039,"npk",0,454039
"89963",928909,208053,"npk",0,208053
"89964",962586,258331,"npk",0,258331
"89965",968390,482622,"npk",0,482622
"89966",731880,682469,"npk",0,682469
"89967",873087,335536,"npk",0,335536
"89968",279655,459044,"npk",0,459044
"89969",232874,438409,"npk",0,438409
"89970",632541,202688,"npk",0,202688
"89971",798419,913105,"npk",0,913105
"89972",603751,896190,"npk",0,896190
"89973",407101,411719,"npk",0,411719
"89974",905584,363840,"npk",0,363840
"89975",269376,692594,"npk",0,692594
"89976",552751,316627,"npk",0,316627
"89977",743990,428605,"npk",0,428605
"89978",512295,216421,"npk",0,216421
"89979",857724,792892,"npk",0,792892
"89980",230185,147243,"npk",0,147243
"89981",175190,369336,"npk",0,369336
"89982",428492,299696,"npk",0,299696
"89983",556151,401439,"npk",0,401439
"89984",421006,578461,"npk",0,578461
"89985",552175,299183,"npk",0,299183
"89986",491958,430258,"npk",0,430258
"89987",544918,505608,"npk",0,505608
"89988",586610,112625,"npk",0,112625
"89989",901682,867505,"npk",0,867505
"89990",524127,375387,"npk",0,375387
"89991",222590,108058,"npk",0,108058
"89992",466520,682879,"npk",0,682879
"89993",871120,593919,"npk",0,593919
"89994",183906,948884,"npk",0,948884
"89995",379179,969306,"npk",0,969306
"89996",225168,619181,"npk",0,619181
"89997",945148,744712,"npk",0,744712
"89998",874193,923511,"npk",0,923511
"89999",677706,611061,"npk",0,611061
"90000",969018,909860,"npk",0,909860
"90001",665376,564033,"npk",0,564033
"90002",911384,601376,"npk",0,601376
"90003",411637,972275,"npk",0,972275
"90004",760824,701039,"npk",0,701039
"90005",410469,867107,"npk",0,867107
"90006",200841,440602,"npk",0,440602
"90007",106567,807557,"npk",0,807557
"90008",493943,832211,"npk",0,832211
"90009",995468,476509,"npk",0,476509
"90010",645731,242946,"npk",0,242946
"90011",472411,919761,"npk",0,919761
"90012",793202,984841,"npk",0,984841
"90013",572734,449622,"npk",0,449622
"90014",839283,586970,"npk",0,586970
"90015",567487,807371,"npk",0,807371
"90016",306778,161997,"npk",0,161997
"90017",327209,415417,"npk",0,415417
"90018",511590,225940,"npk",0,225940
"90019",653644,794802,"npk",0,794802
"90020",647957,667717,"npk",0,667717
"90021",372505,284698,"npk",0,284698
"90022",419202,857139,"npk",0,857139
"90023",171933,593545,"npk",0,593545
"90024",443284,322076,"npk",0,322076
"90025",894239,363283,"npk",0,363283
"90026",468607,860169,"npk",0,860169
"90027",551872,726307,"npk",0,726307
"90028",150818,268413,"npk",0,268413
"90029",954777,874026,"npk",0,874026
"90030",535752,392476,"npk",0,392476
"90031",873270,572455,"npk",0,572455
"90032",699578,689606,"npk",0,689606
"90033",776015,298929,"npk",0,298929
"90034",350030,633890,"npk",0,633890
"90035",544422,535639,"npk",0,535639
"90036",494919,774070,"npk",0,774070
"90037",623130,695198,"npk",0,695198
"90038",901729,371474,"npk",0,371474
"90039",548469,854327,"npk",0,854327
"90040",980992,140945,"npk",0,140945
"90041",104922,224849,"npk",0,224849
"90042",665216,779512,"npk",0,779512
"90043",369956,417390,"npk",0,417390
"90044",320811,710032,"npk",0,710032
"90045",130754,728699,"npk",0,728699
"90046",827023,149328,"npk",0,149328
"90047",115936,607005,"npk",0,607005
"90048",264439,731437,"npk",0,731437
"90049",886184,142014,"npk",0,142014
"90050",690539,913708,"npk",0,913708
"90051",821479,757723,"npk",0,757723
"90052",722272,622271,"npk",0,622271
"90053",306311,778825,"npk",0,778825
"90054",797643,320767,"npk",0,320767
"90055",900434,817948,"npk",0,817948
"90056",588124,125816,"npk",0,125816
"90057",475101,196850,"npk",0,196850
"90058",109714,393426,"npk",0,393426
"90059",514555,793617,"npk",0,793617
"90060",918850,527073,"npk",0,527073
"90061",680091,377251,"npk",0,377251
"90062",203123,439294,"npk",0,439294
"90063",732867,961951,"npk",0,961951
"90064",636691,602163,"npk",0,602163
"90065",783194,603974,"npk",0,603974
"90066",597839,839834,"npk",0,839834
"90067",149816,167779,"npk",0,167779
"90068",381033,201288,"npk",0,201288
"90069",783587,959094,"npk",0,959094
"90070",562975,955481,"npk",0,955481
"90071",501282,424621,"npk",0,424621
"90072",196290,917121,"npk",0,917121
"90073",133652,430928,"npk",0,430928
"90074",572774,447564,"npk",0,447564
"90075",819830,798741,"npk",0,798741
"90076",140826,518660,"npk",0,518660
"90077",514515,359620,"npk",0,359620
"90078",795386,124705,"npk",0,124705
"90079",248080,385099,"npk",0,385099
"90080",672644,655227,"npk",0,655227
"90081",397876,196330,"npk",0,196330
"90082",428977,647970,"npk",0,647970
"90083",849379,159041,"npk",0,159041
"90084",708017,909131,"npk",0,909131
"90085",508757,510135,"npk",0,510135
"90086",745781,509635,"npk",0,509635
"90087",614868,741662,"npk",0,741662
"90088",380601,195436,"npk",0,195436
"90089",989224,220046,"npk",0,220046
"90090",576334,367730,"npk",0,367730
"90091",471884,338950,"npk",0,338950
"90092",811669,684611,"npk",0,684611
"90093",254856,875510,"npk",0,875510
"90094",824098,155415,"npk",0,155415
"90095",656777,815731,"npk",0,815731
"90096",908311,285053,"npk",0,285053
"90097",126492,216854,"npk",0,216854
"90098",261993,535485,"npk",0,535485
"90099",907072,179620,"npk",0,179620
"90100",458059,751532,"npk",0,751532
"90101",513427,700163,"npk",0,700163
"90102",822109,106842,"npk",0,106842
"90103",635999,921317,"npk",0,921317
"90104",792834,584177,"npk",0,584177
"90105",317447,626844,"npk",0,626844
"90106",739396,884653,"npk",0,884653
"90107",670719,455657,"npk",0,455657
"90108",470749,883235,"npk",0,883235
"90109",750700,510602,"npk",0,510602
"90110",370835,279767,"npk",0,279767
"90111",716754,482508,"npk",0,482508
"90112",840607,817583,"npk",0,817583
"90113",434907,535366,"npk",0,535366
"90114",858506,742440,"npk",0,742440
"90115",224117,187296,"npk",0,187296
"90116",297324,914111,"npk",0,914111
"90117",290897,829218,"npk",0,829218
"90118",261879,263807,"npk",0,263807
"90119",935756,929120,"npk",0,929120
"90120",498724,103414,"npk",0,103414
"90121",950937,797937,"npk",0,797937
"90122",940685,372507,"npk",0,372507
"90123",837919,235860,"npk",0,235860
"90124",348919,998083,"npk",0,998083
"90125",458781,684948,"npk",0,684948
"90126",537694,914807,"npk",0,914807
"90127",865608,450861,"npk",0,450861
"90128",779758,643142,"npk",0,643142
"90129",716374,999290,"npk",0,999290
"90130",255438,691601,"npk",0,691601
"90131",865968,640203,"npk",0,640203
"90132",661638,345277,"npk",0,345277
"90133",291242,649830,"npk",0,649830
"90134",882451,818745,"npk",0,818745
"90135",272231,862922,"npk",0,862922
"90136",453632,521822,"npk",0,521822
"90137",980539,281184,"npk",0,281184
"90138",766468,599917,"npk",0,599917
"90139",319188,910574,"npk",0,910574
"90140",426218,520915,"npk",0,520915
"90141",530807,693229,"npk",0,693229
"90142",890268,837425,"npk",0,837425
"90143",248730,162156,"npk",0,162156
"90144",966511,111154,"npk",0,111154
"90145",798692,211703,"npk",0,211703
"90146",932670,981001,"npk",0,981001
"90147",804259,114603,"npk",0,114603
"90148",342751,222319,"npk",0,222319
"90149",190127,805893,"npk",0,805893
"90150",514805,756430,"npk",0,756430
"90151",958358,236480,"npk",0,236480
"90152",604332,916536,"npk",0,916536
"90153",536932,620569,"npk",0,620569
"90154",110656,712003,"npk",0,712003
"90155",479730,178233,"npk",0,178233
"90156",674535,585256,"npk",0,585256
"90157",802667,196202,"npk",0,196202
"90158",179001,413430,"npk",0,413430
"90159",346475,384848,"npk",0,384848
"90160",137780,643355,"npk",0,643355
"90161",249090,680194,"npk",0,680194
"90162",141893,657075,"npk",0,657075
"90163",491715,402041,"npk",0,402041
"90164",824981,764227,"npk",0,764227
"90165",899485,655657,"npk",0,655657
"90166",318137,693722,"npk",0,693722
"90167",551866,202570,"npk",0,202570
"90168",958372,193429,"npk",0,193429
"90169",302148,840890,"npk",0,840890
"90170",406701,908681,"npk",0,908681
"90171",763755,343235,"npk",0,343235
"90172",885489,567066,"npk",0,567066
"90173",118981,291108,"npk",0,291108
"90174",364245,218348,"npk",0,218348
"90175",447829,387582,"npk",0,387582
"90176",654318,218722,"npk",0,218722
"90177",832424,572618,"npk",0,572618
"90178",357994,390512,"npk",0,390512
"90179",968703,672208,"npk",0,672208
"90180",442120,414659,"npk",0,414659
"90181",385549,737087,"npk",0,737087
"90182",545501,473976,"npk",0,473976
"90183",816141,425206,"npk",0,425206
"90184",415632,737363,"npk",0,737363
"90185",573448,419340,"npk",0,419340
"90186",485912,319707,"npk",0,319707
"90187",496180,554002,"npk",0,554002
"90188",591960,438684,"npk",0,438684
"90189",518807,397010,"npk",0,397010
"90190",558935,176213,"npk",0,176213
"90191",340997,506134,"npk",0,506134
"90192",555568,901760,"npk",0,901760
"90193",487406,171757,"npk",0,171757
"90194",148287,585921,"npk",0,585921
"90195",166427,598023,"npk",0,598023
"90196",306057,238478,"npk",0,238478
"90197",606108,303400,"npk",0,303400
"90198",597744,660863,"npk",0,660863
"90199",577924,519389,"npk",0,519389
"90200",827286,113068,"npk",0,113068
"90201",239055,377812,"npk",0,377812
"90202",474312,705884,"npk",0,705884
"90203",839428,638739,"npk",0,638739
"90204",668635,657294,"npk",0,657294
"90205",941221,218218,"npk",0,218218
"90206",790712,590811,"npk",0,590811
"90207",877100,221381,"npk",0,221381
"90208",381240,241415,"npk",0,241415
"90209",678997,864958,"npk",0,864958
"90210",952923,385454,"npk",0,385454
"90211",856552,109457,"npk",0,109457
"90212",346115,965465,"npk",0,965465
"90213",358441,883826,"npk",0,883826
"90214",809529,835029,"npk",0,835029
"90215",204209,508813,"npk",0,508813
"90216",910254,161784,"npk",0,161784
"90217",909588,147819,"npk",0,147819
"90218",885244,869889,"npk",0,869889
"90219",138120,395656,"npk",0,395656
"90220",505436,616808,"npk",0,616808
"90221",637569,354200,"npk",0,354200
"90222",817493,121533,"npk",0,121533
"90223",717838,738500,"npk",0,738500
"90224",314982,479531,"npk",0,479531
"90225",748858,381492,"npk",0,381492
"90226",583572,729968,"npk",0,729968
"90227",664264,698464,"npk",0,698464
"90228",125124,307406,"npk",0,307406
"90229",776391,272930,"npk",0,272930
"90230",125441,372944,"npk",0,372944
"90231",878326,934805,"npk",0,934805
"90232",847878,124997,"npk",0,124997
"90233",224761,391979,"npk",0,391979
"90234",706931,533919,"npk",0,533919
"90235",828327,884870,"npk",0,884870
"90236",740548,730208,"npk",0,730208
"90237",332622,925916,"npk",0,925916
"90238",237990,197305,"npk",0,197305
"90239",404916,963867,"npk",0,963867
"90240",885542,323834,"npk",0,323834
"90241",557091,856805,"npk",0,856805
"90242",728998,357183,"npk",0,357183
"90243",987155,585252,"npk",0,585252
"90244",389008,617918,"npk",0,617918
"90245",304617,472120,"npk",0,472120
"90246",595233,693311,"npk",0,693311
"90247",400915,762770,"npk",0,762770
"90248",518716,113507,"npk",0,113507
"90249",337526,865104,"npk",0,865104
"90250",202608,677693,"npk",0,677693
"90251",938781,380833,"npk",0,380833
"90252",561544,652825,"npk",0,652825
"90253",702543,833015,"npk",0,833015
"90254",629558,135987,"npk",0,135987
"90255",672101,785971,"npk",0,785971
"90256",761028,321056,"npk",0,321056
"90257",661092,472316,"npk",0,472316
"90258",729288,390120,"npk",0,390120
"90259",623159,840242,"npk",0,840242
"90260",522337,371320,"npk",0,371320
"90261",958193,671329,"npk",0,671329
"90262",895239,192760,"npk",0,192760
"90263",112102,631319,"npk",0,631319
"90264",545170,101066,"npk",0,101066
"90265",602361,334918,"npk",0,334918
"90266",320754,680901,"npk",0,680901
"90267",481127,157260,"npk",0,157260
"90268",991095,544111,"npk",0,544111
"90269",381739,697933,"npk",0,697933
"90270",474929,376951,"npk",0,376951
"90271",394312,533921,"npk",0,533921
"90272",919141,480060,"npk",0,480060
"90273",373263,767086,"npk",0,767086
"90274",887864,540103,"npk",0,540103
"90275",429254,735772,"npk",0,735772
"90276",589930,179151,"npk",0,179151
"90277",768266,504140,"npk",0,504140
"90278",374154,434716,"npk",0,434716
"90279",507164,399328,"npk",0,399328
"90280",877887,947842,"npk",0,947842
"90281",933326,959692,"npk",0,959692
"90282",466912,827456,"npk",0,827456
"90283",468774,598569,"npk",0,598569
"90284",890090,485695,"npk",0,485695
"90285",627589,407989,"npk",0,407989
"90286",122173,376626,"npk",0,376626
"90287",417562,849705,"npk",0,849705
"90288",499987,906221,"npk",0,906221
"90289",855399,874063,"npk",0,874063
"90290",607837,978610,"npk",0,978610
"90291",319356,446514,"npk",0,446514
"90292",169311,499721,"npk",0,499721
"90293",356381,528703,"npk",0,528703
"90294",610822,305910,"npk",0,305910
"90295",685195,559429,"npk",0,559429
"90296",635729,189620,"npk",0,189620
"90297",444446,547620,"npk",0,547620
"90298",922951,154232,"npk",0,154232
"90299",174650,280794,"npk",0,280794
"90300",939478,525058,"npk",0,525058
"90301",161602,153174,"npk",0,153174
"90302",247655,558335,"npk",0,558335
"90303",498147,274716,"npk",0,274716
"90304",929188,102950,"npk",0,102950
"90305",603481,746640,"npk",0,746640
"90306",600603,101909,"npk",0,101909
"90307",246577,794344,"npk",0,794344
"90308",267212,802270,"npk",0,802270
"90309",130139,835086,"npk",0,835086
"90310",948853,511753,"npk",0,511753
"90311",414763,477906,"npk",0,477906
"90312",901795,650267,"npk",0,650267
"90313",185448,311927,"npk",0,311927
"90314",399353,594584,"npk",0,594584
"90315",793801,569757,"npk",0,569757
"90316",936774,194979,"npk",0,194979
"90317",153041,418536,"npk",0,418536
"90318",200012,209937,"npk",0,209937
"90319",464513,857698,"npk",0,857698
"90320",637646,833321,"npk",0,833321
"90321",266859,694412,"npk",0,694412
"90322",407203,448398,"npk",0,448398
"90323",844204,928372,"npk",0,928372
"90324",381827,764894,"npk",0,764894
"90325",623415,611441,"npk",0,611441
"90326",454554,636696,"npk",0,636696
"90327",272204,436328,"npk",0,436328
"90328",181689,952062,"npk",0,952062
"90329",989834,307376,"npk",0,307376
"90330",349688,169539,"npk",0,169539
"90331",138408,859389,"npk",0,859389
"90332",481138,710852,"npk",0,710852
"90333",378813,733722,"npk",0,733722
"90334",570749,135068,"npk",0,135068
"90335",324213,307282,"npk",0,307282
"90336",706940,769422,"npk",0,769422
"90337",451944,219368,"npk",0,219368
"90338",262120,529674,"npk",0,529674
"90339",437911,717850,"npk",0,717850
"90340",248861,215734,"npk",0,215734
"90341",686689,882376,"npk",0,882376
"90342",799153,833986,"npk",0,833986
"90343",841710,257667,"npk",0,257667
"90344",561909,157766,"npk",0,157766
"90345",209820,878311,"npk",0,878311
"90346",446873,178164,"npk",0,178164
"90347",496323,126986,"npk",0,126986
"90348",889768,572197,"npk",0,572197
"90349",602794,610138,"npk",0,610138
"90350",108587,728159,"npk",0,728159
"90351",251045,334338,"npk",0,334338
"90352",774182,146281,"npk",0,146281
"90353",642649,279840,"npk",0,279840
"90354",448707,775404,"npk",0,775404
"90355",827177,973002,"npk",0,973002
"90356",940533,276566,"npk",0,276566
"90357",252194,530707,"npk",0,530707
"90358",711992,562905,"npk",0,562905
"90359",743683,172867,"npk",0,172867
"90360",377462,628930,"npk",0,628930
"90361",422046,736960,"npk",0,736960
"90362",338516,212004,"npk",0,212004
"90363",276142,789234,"npk",0,789234
"90364",179415,381993,"npk",0,381993
"90365",198849,193710,"npk",0,193710
"90366",344651,433384,"npk",0,433384
"90367",347415,965838,"npk",0,965838
"90368",275388,459715,"npk",0,459715
"90369",456287,129626,"npk",0,129626
"90370",510168,871883,"npk",0,871883
"90371",375999,351626,"npk",0,351626
"90372",592670,264035,"npk",0,264035
"90373",744883,690120,"npk",0,690120
"90374",324303,646703,"npk",0,646703
"90375",561410,515763,"npk",0,515763
"90376",684993,958276,"npk",0,958276
"90377",770527,399130,"npk",0,399130
"90378",787676,984509,"npk",0,984509
"90379",101653,279845,"npk",0,279845
"90380",305320,527372,"npk",0,527372
"90381",180545,259318,"npk",0,259318
"90382",226860,373915,"npk",0,373915
"90383",315286,834466,"npk",0,834466
"90384",799165,688364,"npk",0,688364
"90385",808724,404384,"npk",0,404384
"90386",480003,665656,"npk",0,665656
"90387",476061,534723,"npk",0,534723
"90388",961431,565206,"npk",0,565206
"90389",849357,241667,"npk",0,241667
"90390",691492,514917,"npk",0,514917
"90391",358331,483244,"npk",0,483244
"90392",889351,172216,"npk",0,172216
"90393",491772,515850,"npk",0,515850
"90394",705023,207404,"npk",0,207404
"90395",505616,634283,"npk",0,634283
"90396",946735,104126,"npk",0,104126
"90397",328763,237978,"npk",0,237978
"90398",471657,678284,"npk",0,678284
"90399",463272,732990,"npk",0,732990
"90400",461546,263121,"npk",0,263121
"90401",282863,841883,"npk",0,841883
"90402",522255,199192,"npk",0,199192
"90403",567739,573299,"npk",0,573299
"90404",407287,110564,"npk",0,110564
"90405",310819,401944,"npk",0,401944
"90406",938287,895877,"npk",0,895877
"90407",393747,602200,"npk",0,602200
"90408",389933,894132,"npk",0,894132
"90409",159430,184105,"npk",0,184105
"90410",959168,675512,"npk",0,675512
"90411",429340,730384,"npk",0,730384
"90412",234153,665699,"npk",0,665699
"90413",888249,865102,"npk",0,865102
"90414",797395,547809,"npk",0,547809
"90415",806168,520177,"npk",0,520177
"90416",315891,825752,"npk",0,825752
"90417",846149,218479,"npk",0,218479
"90418",143752,670180,"npk",0,670180
"90419",182775,441589,"npk",0,441589
"90420",754424,685678,"npk",0,685678
"90421",882691,318821,"npk",0,318821
"90422",922151,427252,"npk",0,427252
"90423",253537,448699,"npk",0,448699
"90424",210745,678520,"npk",0,678520
"90425",565075,181416,"npk",0,181416
"90426",462992,785791,"npk",0,785791
"90427",586133,472775,"npk",0,472775
"90428",550992,918344,"npk",0,918344
"90429",301990,695340,"npk",0,695340
